10,3,4.5,1.175,0.75,3,0.159104729446,1324.14772015
10,3,4.5,1.2,0.75,3,0.144750621363,1375.9043772
10,3,4.5,1.225,0.75,3,0.148743940292,1207.57606871
10,3,4.5,1.25,0.75,3,0.163507113958,1374.11784389
10,3,4.5,1.275,0.75,3,0.155674872954,1214.62829689
10,3,4.5,1.3,0.75,3,0.14705323117,1217.48602375
10,3,4.5,1.325,0.75,3,0.15949675104,1406.49213325
10,3,4.5,1.35,0.75,3,0.174795934034,1402.21994388
10,3,4.5,1.375,0.75,3,0.1581569994,1312.33334593
10,3,4.5,1.4,0.75,3,0.169183662728,1195.69717501
10,3,4.5,1.425,0.75,3,0.151708087328,1268.54882534
10,3,4.5,1.45,0.75,3,0.164853143794,1251.34050499
10,3,4.5,1.475,0.75,3,0.154949982393,1358.63368792
10,3,4.5,1.5,0.75,3,0.159218180047,1224.39644935
10,3,4.5,1.525,0.75,3,0.159330246693,1324.14824822
10,3,4.5,1.55,0.75,3,0.14497733693,1375.90464657
10,3,4.5,1.575,0.75,3,0.148944566687,1207.57772892
10,3,4.5,1.6,0.75,3,0.163713869217,1374.1203694
10,3,4.5,1.625,0.75,3,0.155977689818,1214.62940713
10,3,4.5,1.65,0.75,3,0.147344122839,1217.48714953
10,3,4.5,1.675,0.75,3,0.159727844105,1406.49260032
10,3,4.5,1.7,0.75,3,0.158400638116,1312.33426642
10,3,4.5,1.725,0.75,3,0.169386632753,1195.69832408
10,3,4.5,1.75,0.75,3,0.151899463195,1268.54969706
10,3,4.5,1.775,0.75,3,0.165018677035,1251.34186585
10,3,4.5,1.8,0.75,3,0.155250295588,1358.63411872
10,3,4.5,1.825,0.75,3,0.159439368252,1224.39856388
10,3,4.5,1.85,0.75,3,0.159505914856,1324.15018569
10,3,4.5,1.875,0.75,3,0.14517354412,1375.90523788
10,3,4.5,1.9,0.75,3,0.149174075757,1207.57916878
10,3,4.5,1.925,0.75,3,0.163859994115,1374.12223693
10,3,4.5,1.95,0.75,3,0.156122417168,1214.62981076
10,3,4.5,1.975,0.75,3,0.14746838757,1217.48949943
10,3,4.5,2.0,0.75,3,0.154340840638,1240.97095743
